Data Medicao;PRECIPITACAO TOTAL;PRESSAO ATMOSFERICA MEDIA ;TEMPERATURA DO PONTO DE ORVALHO ;TEMPERATURA MEDIA;UMIDADE RELATIVA DO AR;VENTO, VELOCIDADE MEDIA
21/11/2019;0,2;912,508333;16,388889;21,191667;70,222222;2,191667
22/11/2019;0;909,308333;15,327273;23,116667;62,227273;1,791667
23/11/2019;0;909,4;null;20,270833;75,769231;1,779167
24/11/2019;7,4;913,229167;11,015;14,295833;79,7;2,679167
25/11/2019;0,2;911,9625;10,2125;16,2125;68,666667;2,220833
26/11/2019;0;910,6625;13,117391;17,15;77,956522;2,391667
27/11/2019;26;907,716667;null;18,525;null;1,179167
28/11/2019;7,6;910,9875;null;16,016667;82,8;2,245833
29/11/2019;0;911,15;12,345;18,133333;66,5;1,745833
30/11/2019;0;909,483333;null;21,55;46,466667;1,15
01/12/2019;0;909,775;13,2;21,745833;57,947368;1,516667
02/12/2019;20,2;911,970833;13,16087;16,666667;79,956522;1,916667
03/12/2019;0;910,858333;13,894444;16,720833;80,833333;2,0875
04/12/2019;1,2;910,191667;14,67;17,770833;81,6;1,654167
05/12/2019;6,6;906,925;null;20,254167;null;1,8875
06/12/2019;20,8;908,029167;null;18,920833;68,166667;1,3875
07/12/2019;0,4;910,8125;11,975;19,975;59,9;1,633333
08/12/2019;0;911,75;12,361905;18,295833;66,952381;1,416667
09/12/2019;0,8;910,995833;11,995833;17,05;72,416667;0,933333
10/12/2019;1;909,9875;null;19,895833;73,6;0,770833
11/12/2019;0;908,570833;17,482609;21,0875;80,434783;1,1125
12/12/2019;0;907,120833;null;22,708333;53,066667;2,158333
13/12/2019;0;911,333333;16,152381;20,045833;77,904762;2,170833
14/12/2019;0;915,575;null;19,358333;78,625;2,316667
15/12/2019;0;912,575;null;21,775;68,333333;2,391667
16/12/2019;6,6;909,591667;null;20,491667;80,294118;2,295833
17/12/2019;5,6;909,25;null;19,4375;null;1,083333
18/12/2019;1,8;912,525;null;16,5125;null;2,041667
19/12/2019;0,8;913,7125;null;18,170833;73,461538;1,3125
20/12/2019;0;911,4;null;21,345833;66,125;1,620833
21/12/2019;0;907,708333;17,015789;21,9625;70,526316;2,891667
22/12/2019;4,8;908,641667;null;22,625;53,6875;2,345833
23/12/2019;0;910,629167;16,142105;21,1125;72,368421;1,725
24/12/2019;0;911,45;15,404762;20,954167;69,857143;1,8125
25/12/2019;0;911,5125;15,6;22,9375;66,454545;1,7625
26/12/2019;0;913,1875;null;23,358333;57,235294;1,770833
27/12/2019;0;914,5375;14,6375;21,666667;66,625;2,25
28/12/2019;0;913,383333;16,163636;22,291667;68,909091;1,745833
29/12/2019;0;912,1125;15,982609;22,8875;66,521739;1,8375
30/12/2019;0;909,8125;15,966667;22,475;69,166667;1,733333
31/12/2019;0;908,191667;16,242857;24,5;61,285714;1,391667
01/01/2020;0;906,091667;null;24,675;61;1,858333
02/01/2020;5,2;906,941667;null;21,366667;null;1,783333
03/01/2020;13,2;910,579167;15,177778;19,133333;75,333333;2,570833
04/01/2020;0,4;909,0125;null;18,329167;null;1,358333
05/01/2020;11,2;906,8125;null;19,7125;65,2;1,025
06/01/2020;0,2;906,658333;15,072222;23,1375;57,222222;1,891667
07/01/2020;0;908;17,684211;23,366667;69,789474;1,525
08/01/2020;4,8;909,066667;null;22,958333;71,857143;1,645833
09/01/2020;0;910,066667;null;23,3;null;1,570833
10/01/2020;59;909,441667;null;23,675;null;1,15
11/01/2020;27,8;908,816667;null;23,466667;null;2,05
12/01/2020;1,8;911,633333;null;22,483333;68,166667;1,429167
13/01/2020;0;913,541667;14,957895;21,6625;64,421053;1,808333
14/01/2020;0;913,016667;14,6375;20,608333;69,75;1,741667
15/01/2020;0;910,629167;17,678947;22,529167;71,210526;1,279167
16/01/2020;0;911,8625;18,577778;23,208333;71,333333;2,191667
17/01/2020;36,6;916,3125;null;16,420833;82,230769;2,145833
18/01/2020;0;916,4875;null;17,5125;76,428571;1,829167
19/01/2020;0;914,154167;null;19,625;73,941176;1,491667
20/01/2020;0;911,570833;null;21,191667;65,294118;1,908333
21/01/2020;0;908,804167;14,579167;20,254167;71,333333;2,0375
22/01/2020;0;908,4625;13,845833;17,975;77,083333;2,1125
23/01/2020;0,2;907,425;null;17,933333;null;1,4625
24/01/2020;2;906,7;null;18,620833;69,285714;1,933333
25/01/2020;0;907,925;11,405263;20,675;54,684211;1,3125
26/01/2020;0;908,85;14,45;23,204167;58,2;1,408333
27/01/2020;0;909,241667;14,7;24,6;56,625;1,866667
28/01/2020;0;910,454167;null;21,666667;74,25;1,791667
29/01/2020;20,2;910,604167;null;22,804167;null;1,725
30/01/2020;8;910,020833;null;22,770833;null;1,733333
31/01/2020;18;910,158333;null;24,075;60,625;2,970833
01/02/2020;0;911,891667;null;23,054167;68,125;1,154167
02/02/2020;1,4;912,983333;null;19,733333;null;1,116667
03/02/2020;9,8;913,258333;null;19,445833;76,538462;1,875
04/02/2020;3,2;913,204167;null;19,295833;null;1,5625
05/02/2020;0,2;912,35;null;20,620833;null;1,770833
06/02/2020;8,4;912,166667;null;21,6125;null;1
07/02/2020;2,8;911,416667;null;20,704167;null;1,716667
08/02/2020;7,2;910,304167;null;22,654167;60,857143;1,341667
09/02/2020;0;909,745833;null;22,691667;null;2,3125
10/02/2020;22,8;913,008333;null;17,4625;null;2,183333
11/02/2020;0,4;914,366667;13,16;16,95;77,3;2,145833
12/02/2020;0,2;913,841667;12,680952;18,170833;70,238095;2,079167
13/02/2020;0;913,729167;13,8;19,075;69,157895;1,545833
14/02/2020;0;912,6125;null;20,220833;67,125;1,175
15/02/2020;0;911,275;15,195;22,570833;63;1,104167
16/02/2020;0;910,954167;null;23,704167;55,5625;0,945833
17/02/2020;0;910,525;15,883333;24,625;57,5;1,170833
18/02/2020;1,2;910,266667;null;25,508333;58,25;1,816667
19/02/2020;11,2;908,583333;19,115;23,933333;73,05;1,05
20/02/2020;6;908,904167;null;24,545833;64,666667;1,404167
21/02/2020;0;910,691667;null;21,491667;79,058824;1,958333
22/02/2020;8,4;913,295833;null;16,420833;80;1,804167
23/02/2020;0,4;914,858333;null;17,154167;70,294118;1,970833
24/02/2020;0;912,433333;14,955556;18,983333;75,722222;1,679167
25/02/2020;0;909,954167;null;20,225;null;0,7875
26/02/2020;15;906,120833;null;20,104167;null;1,4375
27/02/2020;12;911,4875;11,280952;16,9375;68,952381;1,5875
28/02/2020;0,2;914,158333;null;17,133333;63,1875;1,2625
29/02/2020;0;915,358333;13,357895;17,766667;72,736842;1,570833
01/03/2020;0;916,295833;null;17,025;75,470588;2,045833
02/03/2020;2,4;916,120833;null;17,2875;77;2,5125
03/03/2020;5;913,9;null;17,191667;71,307692;1,683333
04/03/2020;0;912,441667;null;18,2625;54,916667;1,229167
05/03/2020;0,2;914,129167;13,694444;18,5875;70,5;2,0375
06/03/2020;0,2;913,858333;null;18,125;65,9375;1,491667
07/03/2020;0;912,05;13,927778;18,404167;70,444444;1,554167
08/03/2020;0;912,258333;13,621053;18,979167;68,684211;1,2625
09/03/2020;0;914,179167;null;20,479167;60,6875;1,341667
10/03/2020;0;914,217391;null;19,991304;62,857143;1,243478
11/03/2020;0;913,133333;null;20,754167;64,352941;1,845833
12/03/2020;0;913,745833;15,083333;21,266667;65,444444;1,6375
13/03/2020;0;914,020833;null;22,179167;55,1875;1,308333
14/03/2020;0;914,216667;14,35;21,866667;65,318182;1,6
15/03/2020;0;912,370833;null;24,075;55,5625;1,695833
16/03/2020;0;911,183333;null;23,729167;66,941176;2,033333
17/03/2020;1,4;912,566667;null;21,758333;null;1,775
18/03/2020;0;911,958333;null;22,120833;73,352941;2,170833
19/03/2020;3,8;908,083333;16,833333;23,025;64;2,191667
20/03/2020;0,4;907,141667;16,638095;22,079167;71,857143;2,054167
21/03/2020;0;910,529167;15,4;19,3;79,416667;2,3
22/03/2020;0;914,5375;13,7;19,475;69,238095;2,1375
23/03/2020;0;916,8125;13,095;18,425;70,05;2,104167
24/03/2020;0,8;915,816667;null;18,25;66,5625;2,420833
25/03/2020;0;913,833333;12,995238;18,633333;69,809524;2,029167
26/03/2020;0;913,45;12,442105;18,6125;65,894737;1,683333
27/03/2020;0;913,208333;13,678947;18,670833;69,789474;1,975
28/03/2020;0;914,0625;15,175;20,158333;72,35;1,979167
29/03/2020;0;915,1375;null;20,091667;74,666667;1,016667
30/03/2020;0,4;914,195833;null;21,279167;68,466667;1,441667
31/03/2020;0;912,670833;null;22,045833;58,357143;1,233333
01/04/2020;0;913,041667;null;21,675;70,235294;1,916667
02/04/2020;0;910,208333;16,45;23,1125;65,7;3,4875
03/04/2020;0;907,270833;8,904167;19,720833;53,208333;3,9625
04/04/2020;0;910,091667;8,141667;16,754167;60,75;1,166667
05/04/2020;0;912,4875;null;18,283333;63,0625;1,3375
06/04/2020;0;911,8;null;20,725;59,333333;2,333333
07/04/2020;14,6;912,916667;null;18,454167;null;1,3625
08/04/2020;0;913,479167;12,172222;17,670833;69,722222;2,0875
09/04/2020;0;912,554167;11,104762;16,6625;72;1,779167
10/04/2020;0;912,145833;11,4;16,55;71,2;1,808333
11/04/2020;0;913,075;11,904167;15,858333;77,958333;2,2
12/04/2020;0;914,6625;12,31;17,083333;73,25;1,891667
13/04/2020;0;913,429167;12,08;17,720833;68,75;1,925
14/04/2020;6,4;907,970833;null;17,4;69,571429;2,879167
15/04/2020;0;910,583333;4,725;14,845833;54,166667;2,645833
16/04/2020;null;915,452381;3,742857;null;48,761905;1,414286
17/04/2020;0;918,413636;null;15,2;60,25;1,327273
18/04/2020;0;918,8875;null;14,441667;null;1,183333
19/04/2020;0;918,141667;null;15,904167;75,538462;1,65
20/04/2020;0;916,483333;null;17,158333;68,066667;1,129167
21/04/2020;0;914,858333;null;17,7625;56,615385;0,970833
22/04/2020;0;914,133333;null;17,55;56,285714;0,8375
23/04/2020;0;914,370833;null;16,329167;58,076923;1
24/04/2020;0;915,229167;null;17,525;66,933333;1,483333
25/04/2020;0;916,295833;null;20,608333;60,625;1,754167
26/04/2020;0;917,8125;null;20,4875;46;1,304167
27/04/2020;0;919,691667;13,877778;17,891667;73,666667;2,104167
28/04/2020;0,2;917,725;null;19,029167;69,764706;1,7
29/04/2020;0;915,858333;null;20,054167;48,5;1,425
30/04/2020;0;914,295833;11,991667;21,1875;58,708333;0,933333
01/05/2020;0;915,258333;14,188889;20,441667;63,944444;1,3625
02/05/2020;0;914,0125;9,954545;18,2375;61,772727;2,020833
03/05/2020;0;915,120833;null;14,879167;66;1,745833
04/05/2020;0;912,895652;null;15,469565;55,785714;0,965217
05/05/2020;0,2;910,258333;10,55;16,470833;63,166667;1,604167
06/05/2020;4,8;911,4;null;14,65;82,230769;1,529167
07/05/2020;null;916,727778;null;null;64,125;1,461111
08/05/2020;null;918,894444;null;null;null;1,383333
09/05/2020;0;918;null;14,783333;60,416667;1,729167
10/05/2020;0;915,916667;null;16,779167;52;1,633333
11/05/2020;0;914,734783;9,388889;18,069565;53,166667;1,634783
12/05/2020;0;912,870833;10,321739;18,266667;61,608696;0,904167
13/05/2020;0;910,2875;12,305;17,479167;70,95;1,954167
14/05/2020;1,8;913,145833;null;14,854167;null;1,083333
15/05/2020;0;915,604167;9,895;12,983333;81,3;1,591667
16/05/2020;0;914,441667;null;14,5625;58,538462;1,416667
17/05/2020;null;915,25;7,466667;null;55,777778;0,515
18/05/2020;0;917,421739;7,077778;16,278261;55,055556;1,026087
19/05/2020;0;918,977273;10,655556;16,213636;67,611111;1,872727
20/05/2020;0;918,2;null;17,183333;null;1,4375
21/05/2020;0;915,204167;null;18,604167;59;1,325
22/05/2020;0;911,258333;null;17,445833;68,8125;2,279167
23/05/2020;17,2;908,933333;null;15,516667;66,733333;4,695833
24/05/2020;null;912,414286;7,647619;null;70,285714;3,038095
25/05/2020;0;909,625;5,504167;12,575;64,083333;4,35
26/05/2020;null;910,64;3,385;null;54,65;3,56
27/05/2020;null;913,772222;4,116667;null;52,944444;1,45
28/05/2020;null;null;null;null;47,857143;null
29/05/2020;null;null;null;null;50;null
30/05/2020;null;null;null;null;48,666667;null
31/05/2020;null;913,352632;6,126316;null;51,263158;1,257895
01/06/2020;0;912,370833;10,943478;17,829167;64,913043;1,8125
02/06/2020;12,8;912,958333;null;12,983333;null;1,558333
03/06/2020;0,2;915,725;null;13,125;null;1,295833
04/06/2020;0;918,425;null;13,470833;null;1,2625
05/06/2020;3,8;916,341667;null;15,85;null;1,641667
06/06/2020;5,8;912,2125;null;16,633333;null;2,666667
07/06/2020;null;914,62381;null;null;63,529412;1,819048
08/06/2020;0;914,504348;null;15,973913;67,25;0,921739
09/06/2020;0,4;912,241667;null;17,1875;null;0,4375
10/06/2020;12,6;910,8;null;17,65;null;1,1125
11/06/2020;59,8;911,441667;15,619048;20,7875;72,142857;2,341667
12/06/2020;0,2;911,970833;null;20,0875;58,705882;1,720833
13/06/2020;0;914,1875;12,470833;20,5375;61,666667;2,283333
14/06/2020;0;919,995833;null;13,1875;null;2,4875
15/06/2020;0;921,8375;null;13,329167;81,461538;1,908333
16/06/2020;0;921,2375;null;15,683333;null;1,375
17/06/2020;0;918,754167;null;16,245833;null;1,733333
18/06/2020;0;914,908333;null;16,908333;66,214286;2,316667
19/06/2020;0;915,05;12,152632;18,554167;63,526316;1,683333
20/06/2020;0;915,941667;12,261905;18,654167;64,666667;1,7375
21/06/2020;0;915,183333;11,014286;18,825;59,47619;1,7
22/06/2020;0;915,958333;10,627273;18,825;60,681818;0,804167
23/06/2020;0;913,25;11,371429;17,3125;67,666667;1,0375
24/06/2020;0;911,266667;null;17,245833;56,294118;1,579167
25/06/2020;0;910,070833;11,494444;17,766667;66,666667;3,320833
26/06/2020;10;913,541667;null;13,720833;null;2,220833
27/06/2020;21,4;912,92381;null;null;null;1,742857
28/06/2020;null;917,075;null;null;null;1,12
29/06/2020;0;916,282609;null;12,756522;null;2,23913
30/06/2020;0;907,204167;null;15,429167;69,461538;3,891667
01/07/2020;14,2;906,726087;5,130435;11,004348;68,086957;5,043478
02/07/2020;null;null;null;null;63,428571;null
03/07/2020;null;null;null;null;null;null
04/07/2020;null;913,763158;null;null;57,733333;1,789474
05/07/2020;null;912,838095;null;null;59,933333;2,066667
06/07/2020;0;913,716667;null;15,883333;79,666667;1,179167
07/07/2020;4,4;911,5125;null;17,033333;null;2,0875
08/07/2020;0,2;908,3125;10,5375;17,883333;63,625;3,916667
09/07/2020;0;914,972727;4,804545;11,013636;68,136364;2,222727
10/07/2020;null;null;null;null;46,916667;null
11/07/2020;0;912,773913;10,405556;15,995652;63,722222;1,5
12/07/2020;0;910,029167;11,0375;19,6875;59,333333;2,966667
13/07/2020;0;912,0625;13,763636;19,8375;67,954545;2,083333
14/07/2020;5;915,891667;null;14,933333;null;1,05
15/07/2020;0,2;918,0875;7,618182;12,333333;73,045455;1,754167
16/07/2020;0;917,582609;8,361905;12,556522;76,238095;2,382609
17/07/2020;0,4;916,7625;null;15,858333;null;0,929167
18/07/2020;0;917,2125;null;17,9125;62,5;0,8875
19/07/2020;0,2;916,9125;null;17,491667;61,461538;1,133333
20/07/2020;0;916,05;null;16,420833;53,666667;1,133333
21/07/2020;0;914,466667;9,813043;17,366667;63,347826;1,233333
22/07/2020;0;914,7;9,91;17,395833;60;0,95
23/07/2020;0;915,2375;10,605263;17,2125;62,421053;0,729167
24/07/2020;0;914,104167;null;17,775;53,0625;1,325
25/07/2020;0;914,995833;9,013043;17,483333;58,869565;2,504167
26/07/2020;0;918,1375;null;13,454167;82,769231;2,4
27/07/2020;0;915,465217;null;17,213043;55;0,973913
28/07/2020;0;913,0875;11,342857;18,929167;60,761905;2,85
29/07/2020;19,8;917,03913;null;10,443478;null;2,16087
30/07/2020;null;null;null;null;81,333333;null
31/07/2020;0;921,469565;null;12,669565;78,846154;2,378261
01/08/2020;0;920,666667;null;14,766667;60,75;0,720833
02/08/2020;0;921,383333;null;14,495833;52,769231;0,920833
03/08/2020;null;921,994444;null;null;56;0,872222
04/08/2020;0;922,3125;null;14,904167;57,923077;1,116667
05/08/2020;0;921,725;null;15,775;60,461538;1,195833
06/08/2020;0;920,945833;9,284211;16,0625;65,789474;0,958333
07/08/2020;0;920,158333;null;16,533333;61,294118;1,016667
08/08/2020;0;920,05;null;16,033333;null;0,9625
09/08/2020;0;918,145833;9,31;17,5875;59,7;1,241667
10/08/2020;0;913,620833;8,547826;18,245833;56,826087;1,525
11/08/2020;0;912,158333;8,663636;18,204167;57,227273;2,054167
12/08/2020;0;911,541667;null;15,320833;76,142857;2,595833
13/08/2020;11,6;910,404167;null;15,875;null;1,866667
14/08/2020;0,4;909,208333;null;19,170833;61;1,3625
15/08/2020;19,6;908,683333;null;15,383333;null;2,941667
16/08/2020;36,6;910,9625;null;14,233333;null;1,291667
17/08/2020;1,8;910,745833;null;16,483333;null;1,166667
18/08/2020;10,4;909,7875;null;15,179167;null;1,083333
19/08/2020;24,2;910,408333;null;13,879167;null;1,791667
20/08/2020;24,8;915,919048;null;null;null;1,414286
21/08/2020;null;null;null;null;null;null
22/08/2020;null;null;null;null;null;null
23/08/2020;null;null;null;null;66;null
24/08/2020;0;917,93913;7,154545;12,46087;70,181818;2,673913
25/08/2020;null;null;null;null;69,333333;null
26/08/2020;null;915,455;null;null;53,071429;1,255
27/08/2020;0;915,327273;null;16,104545;46,384615;0,727273
28/08/2020;0,2;913,743478;null;17,634783;46,285714;0,947826
29/08/2020;0,2;911,6375;null;20,125;49,705882;1,533333
30/08/2020;0;912,541667;10,972727;20,920833;56,727273;1,875
31/08/2020;0;918,4875;null;15,458333;80,8;2,575
01/09/2020;0;920,495833;null;14,829167;null;2,5625
02/09/2020;0,6;917,579167;null;15,820833;null;2,533333
03/09/2020;0,2;912,4125;null;20,195833;53,133333;2,204167
04/09/2020;0;913,6375;12,0375;21,0375;60,333333;2,383333
05/09/2020;0;915,55;null;19,025;58,142857;2,375
06/09/2020;0;912,741667;null;19,883333;57,214286;2,204167
07/09/2020;0;912,158333;14,442857;18,095833;79,047619;2,041667
08/09/2020;0;912,670833;null;17,4;75;1,395833
09/09/2020;0;915,1125;null;18,491667;74,666667;1,766667
10/09/2020;0;913,633333;null;21,166667;59,266667;2,154167
11/09/2020;0;912,816667;13,826087;21,883333;63,956522;1,204167
12/09/2020;0;912,925;13,716667;23,616667;60,708333;1,8875
13/09/2020;0;914,55;null;22,395833;40,2;1,575
14/09/2020;0;915,583333;11,513043;22,220833;54,478261;1,954167
15/09/2020;0;918,130435;9,795455;12,634783;82,409091;3,073913
16/09/2020;0;913,591667;null;18,029167;63,428571;1,908333
17/09/2020;0;911,5625;null;18,791667;61,933333;2,0125
18/09/2020;0;909,7125;12,363636;20,804167;59,272727;1,541667
19/09/2020;0;910,391667;11,008696;21,116667;57,043478;1,841667
20/09/2020;0;914,275;null;13,133333;84,125;3,083333
21/09/2020;0;915,943478;9,189474;11,469565;85;2,43913
22/09/2020;0;918,765217;7,285;11,013043;77,25;2,734783
23/09/2020;0;919,7375;11,545;14,3875;80,3;2,375
24/09/2020;0;917,454167;10,609524;17,6625;66,666667;1,470833
25/09/2020;0;914,7625;null;19,029167;41,733333;0,916667
26/09/2020;0;910,204167;10,34;22,2;46,65;1,870833
27/09/2020;0;907,266667;12,1625;24,354167;51,958333;2,433333
28/09/2020;29,6;909,4125;null;18,345833;null;2,595833
29/09/2020;7,4;913,541667;null;16,658333;null;2,3625
30/09/2020;0;912,170833;null;21,679167;49,583333;2,229167
01/10/2020;7,2;910,045833;null;25,091667;38,8;2,45
02/10/2020;0;909,1125;12,741667;27,825;43,875;2,175
03/10/2020;0;914,004167;null;18,245833;80,416667;3,370833
04/10/2020;5,2;915,758333;null;15,591667;78,083333;3,108333
05/10/2020;0;911,6875;null;21,625;60,2;1,716667
06/10/2020;0;910,266667;null;24,470833;57;1,383333
07/10/2020;0;911,033333;null;22,6;49,071429;2,145833
08/10/2020;19,2;911,175;null;18,554167;null;1,195833
09/10/2020;28,2;909,520833;null;15,845833;null;1,316667
10/10/2020;9,8;910,825;7,883333;16,4625;57,166667;1,608333
11/10/2020;0,2;914,241667;10,181818;15,4625;71,045455;2,554167
12/10/2020;0;913,566667;10,973684;18,229167;60,368421;1,9375
13/10/2020;0;910,525;12,105263;21,4875;54,736842;1,7
14/10/2020;0;910,2875;null;20,533333;null;1,708333
15/10/2020;0,8;914,833333;null;16,8375;80,583333;1,904167
16/10/2020;0;917,579167;10,590909;15,029167;75,272727;2,5875
17/10/2020;0;916,108333;9,479167;14,5375;72,666667;2,316667
18/10/2020;0;913,229167;12,290476;15,795833;79,952381;2,2125
19/10/2020;0,2;912,208333;null;18,270833;73,571429;2,1875
20/10/2020;0;912,795833;null;21,3;67,125;1,554167
21/10/2020;0;915,5875;14,765;19,3375;73,65;2,0125
22/10/2020;1;916,358333;13,842857;17,916667;76,380952;2,733333
23/10/2020;3,2;914,158333;null;17,6625;73,692308;2,829167
24/10/2020;0;910,408333;null;18,3375;76;1,625
25/10/2020;20,8;908,775;null;19,029167;68,214286;1,308333
26/10/2020;0;907,6375;14,347826;20,1375;70,956522;2,179167
27/10/2020;0;903,4875;null;21,3;47,411765;2,208333
28/10/2020;0;904,345833;5,554167;22,208333;39,291667;2,833333
29/10/2020;0;908,645833;null;20;62;1,7875
30/10/2020;31;914,4875;null;12,983333;null;2,825
31/10/2020;1,4;915,5625;null;13,054167;82,384615;2,454167
01/11/2020;0,2;914,108333;null;13,1875;75,1875;2,183333
02/11/2020;null;912,475;null;null;61,5;1,89
03/11/2020;0;911,5375;null;14,7;68,25;1,295833
04/11/2020;10,4;912,870833;null;13,695833;74,333333;1,920833
05/11/2020;0;911,358333;7,120833;15,566667;62,583333;2,233333
06/11/2020;0;913,1;9,025;15,633333;67,875;2,204167
07/11/2020;0;914,569565;9,457895;18,408696;55,105263;1,4
08/11/2020;0;913,566667;null;20,1;59,125;2,0375
09/11/2020;0;913,233333;15,3;18,145833;82,789474;2,720833
10/11/2020;4,6;911,958333;null;20,020833;null;2,025
11/11/2020;3,2;911,0375;null;18,179167;null;1,458333
12/11/2020;49,4;909,854167;null;19,829167;null;1,129167
13/11/2020;0,2;909,120833;null;20,508333;74,625;1,75
14/11/2020;0;909,116667;null;21,554167;67,1875;1,879167
15/11/2020;0;909,05;null;23,2;54,583333;2,254167
16/11/2020;3,8;906,704167;null;23,033333;58,411765;2,279167
17/11/2020;2;907,033333;null;19,004167;76,142857;2,491667
18/11/2020;1,6;908,7625;null;14,479167;null;2,558333
19/11/2020;30,4;909,433333;null;14,670833;82,416667;2,008333
20/11/2020;1,8;911,391667;null;15,895833;69,529412;1,8375
21/11/2020;3,4;911,995833;12,536842;16,504167;75,631579;1,870833
22/11/2020;0;914,429167;12,881818;17,745833;73,045455;2,3
23/11/2020;0,2;916,195833;11,963636;18,633333;66,272727;2,6875
24/11/2020;0;916,404167;13,790909;19,129167;70,909091;2,7375
25/11/2020;0;913,925;14,795652;23,029167;63,695652;2,470833
26/11/2020;0;911,775;null;24,5625;44,5;2,316667
27/11/2020;87,4;914,6375;null;19,875;78,166667;2,158333
28/11/2020;0;915,179167;16,177778;21,879167;67,666667;2,666667
29/11/2020;0;913,1875;null;22,05;65,352941;2,1
30/11/2020;13;911,754167;null;21,345833;70,588235;1,804167
01/12/2020;0,4;911,758333;null;19,1375;82,857143;2,120833
02/12/2020;0;910;null;21,491667;69,533333;1,970833
03/12/2020;14;907,3625;null;20,6375;70,25;3,425
04/12/2020;0,2;911,733333;null;19,675;71,333333;1,370833
05/12/2020;24,8;914,291667;null;16,0125;null;2,429167
06/12/2020;31;912,920833;null;15,791667;null;2,0625
07/12/2020;11;911,720833;null;18,75;75,538462;2,3375
08/12/2020;0;910,5125;null;21,041667;62,933333;1,645833
09/12/2020;0;911,0625;null;20,9625;67,5625;1,795833
10/12/2020;0;911,129167;null;20,470833;70,235294;2,066667
11/12/2020;0;910,666667;14,866667;22,383333;65,833333;2,179167
12/12/2020;0;910,8125;14,966667;23,045833;62,190476;1,4875
13/12/2020;21,2;909,908333;null;21,495833;69,75;2,029167
14/12/2020;4;908,525;null;21,908333;68,5;2,35
15/12/2020;11,2;908,879167;null;20,5625;null;1,779167
16/12/2020;12,8;910,683333;null;21,679167;66,25;1,779167
17/12/2020;15,4;910,691667;null;20,491667;71,416667;1,4125
18/12/2020;1;908,9;null;21,441667;71,083333;1,516667
19/12/2020;0;907,2875;null;23,25;64;2,570833
20/12/2020;3,4;908,204167;null;22,016667;70,133333;1,75
21/12/2020;5,2;910,145833;null;21,7;71,625;1,508333
22/12/2020;0;911,520833;16,56;19,5875;82,25;2,458333
23/12/2020;0,4;911,620833;15,310526;19,675;73,947368;2,5375
24/12/2020;0,4;912,041667;null;19,7125;65,235294;2,779167
25/12/2020;0,2;911,445833;13,434783;19,125;70,478261;2,929167
26/12/2020;0;910,475;14,17;19,745833;68,35;2,133333
27/12/2020;0;911,529167;16,085714;20,604167;74,285714;2,075
28/12/2020;0;911,829167;17,1;21;74,833333;1,391667
29/12/2020;0;909,3;null;21,8625;68,375;1,8125
30/12/2020;2;907,533333;16,521053;24,191667;60,368421;2,908333
31/12/2020;0,8;909,2875;17,382609;21,620833;76,695652;2,608333
01/01/2021;7,4;911,7375;null;19,979167;80,142857;1,9125
02/01/2021;1;911,858333;null;18,858333;null;1,875
03/01/2021;11;911,204167;13,241667;18,154167;73,875;2,570833
04/01/2021;0;910,4125;14,278947;19,475;69,368421;1,925
05/01/2021;0;909,7;null;21,9875;65,166667;1,741667
06/01/2021;14,4;908,5875;null;23,033333;67,6;2,558333
07/01/2021;3,2;908,754167;17,188889;23,6875;63,166667;2,041667
08/01/2021;0;909,5125;null;21,875;74,857143;1,391667
09/01/2021;25,6;910,4875;16,984211;22,0625;71,315789;2,208333
10/01/2021;0;911,070833;18,216667;22,275;74,888889;1,516667
11/01/2021;1;910,729167;null;22,779167;71,785714;1,954167
12/01/2021;0;910,720833;18,9;24,233333;72,190476;1,391667
13/01/2021;0,8;912,354167;null;21,404167;83,214286;2,233333
14/01/2021;1,8;912,995833;null;19,345833;null;2,525
15/01/2021;0,4;910,908333;null;21,666667;null;2,908333
16/01/2021;0,6;908,054167;null;21,8375;73,375;2,204167
17/01/2021;2,4;906,745833;18,161111;22,2875;75,5;2,766667
18/01/2021;6;908,870833;null;20,279167;null;2,25
19/01/2021;88,2;912,633333;null;18,154167;null;1,833333
20/01/2021;4,2;913,2375;null;19,204167;null;2,129167
21/01/2021;0;914,0125;null;20,454167;72,785714;2,091667
22/01/2021;0,2;915,908333;null;20,4875;75,785714;1,904167
23/01/2021;0;914,8125;null;20,808333;72,785714;1,675
24/01/2021;1;912,595833;null;19,870833;null;0,920833
25/01/2021;3,4;910,5;null;20,466667;null;1,279167
26/01/2021;8,2;909,745833;null;22,008333;63,857143;1,2125
27/01/2021;0;909;18,028571;22,4875;75,761905;2,220833
28/01/2021;8;908,616667;17,722222;21,608333;76,444444;1,891667
29/01/2021;17,4;908,841667;null;22,054167;70,384615;2,195833
30/01/2021;12,6;910,5375;null;21,158333;79,384615;1,9625
31/01/2021;7,2;910,158333;null;23,075;63,176471;2,595833
01/02/2021;0,2;909,454167;17,885;23,183333;70,7;1,65
02/02/2021;0,2;910,625;null;23,670833;null;1,275
03/02/2021;3;911,445833;null;24,279167;55,142857;1,229167
04/02/2021;0;908,020833;null;24,216667;68,357143;2,716667
05/02/2021;10,4;906,3125;11,425;20,908333;57,958333;2,341667
06/02/2021;0;908,204167;13,866667;19,7;71,833333;1,483333
07/02/2021;0;911,116667;12,421053;19,341667;61,842105;1,708333
08/02/2021;0;911,695833;13,01;18,841667;67,1;1,75
